-1.207147644457547825e-02,1.767480140310394993e-02,2.772023315361253626e-02
-1.209628659647193211e-02,1.735183003095464027e-02,2.736162134845518401e-02
-1.212547678028901704e-02,1.702269813459438008e-02,2.699771756306384995e-02
-1.215903760489039920e-02,1.668755770302914054e-02,2.662867862890021253e-02
-1.219696809427759515e-02,1.634655927105305162e-02,2.625466120663677572e-02
-1.223925569844946243e-02,1.599985671738120979e-02,2.587581926806688248e-02
-1.228587906598493928e-02,1.564760620212729547e-02,2.549230408000403847e-02
-1.233680937354166007e-02,1.528996515720555671e-02,2.510426367631085620e-02
-1.239201091537989879e-02,1.492709156720350983e-02,2.471184237528643857e-02
-1.245144161891958284e-02,1.455914352532568928e-02,2.431518059104077756e-02
-1.251505355145268727e-02,1.418627892952964431e-02,2.391441480916021989e-02
-1.258279316356886862e-02,1.380865521187690098e-02,2.350967750443790083e-02
-1.265460118482944485e-02,1.342642907318004203e-02,2.310109693885717408e-02
-1.273041232256650473e-02,1.303975623731016414e-02,2.268879691874407800e-02
-1.281015485735198522e-02,1.264879123532046401e-02,2.227289656152477149e-02
-1.289375005648998873e-02,1.225368721764051594e-02,2.185351004273634878e-02
-1.298111143221809816e-02,1.185459579854650225e-02,2.143074634212609186e-02
-1.307214426441326294e-02,1.145166694829498344e-02,2.100470916577808211e-02
-1.316674604096784024e-02,1.104504894236236351e-02,2.057549728989875593e-02
-1.326480818580703935e-02,1.063488835810435379e-02,2.014320542908140665e-02
-1.336621886253908792e-02,1.022133010130077402e-02,1.970792550037163415e-02
-1.347086633316887938e-02,9.804517456414280074e-03,1.926974805950878999e-02
-1.357864252975317376e-02,9.384592162502904122e-03,1.882876377025974324e-02
-1.368944671456291673e-02,8.961694495826781626e-03,1.838506482920258811e-02
-1.380318878152412415e-02,8.535963303408097835e-03,1.793874611854218148e-02
-1.391979099684941684e-02,8.107535928772856282e-03,1.748990561184135539e-02
-1.403918667262214759e-02,7.676548037091363019e-03,1.703864356888809550e-02
-1.416131521139177979e-02,7.243133446870053671e-03,1.658506053769934208e-02
-1.428611485291633731e-02,6.807424121349464619e-03,1.612925488473580804e-02
-1.441351593856719099e-02,6.369550399240087035e-03,1.567132093822913574e-02
-1.454343730657359918e-02,5.929641384094269663e-03,1.521134849057946548e-02
-1.467578657251661367e-02,5.487825280524480376e-03,1.474942357391488545e-02
-1.481038792535057519e-02,5.044242259395231853e-03,1.428562082672857336e-02
-1.494728492654835011e-02,4.598992870477533468e-03,1.382004006153433884e-02
-1.508629237850921817e-02,4.152214920748721616e-03,1.335275278643338615e-02
-1.522729618608235219e-02,3.704031287687654939e-03,1.288383773624471318e-02
-1.537017790804302841e-02,3.254562590180837267e-03,1.241337153080662725e-02
-1.551481439808467117e-02,2.803927022441969619e-03,1.194142854481171356e-02
-1.566107776793028428e-02,2.352240262306959373e-03,1.146808096297166624e-02
-1.580883542007838899e-02,1.899615380940064546e-03,1.099339885533194561e-02
-1.595794993658768146e-02,1.446162728157687760e-03,1.051745018133859455e-02
-1.610827880481819491e-02,9.919897986380848964e-04,1.004030072765403625e-02
-1.625967399560047238e-02,5.372010779048641549e-04,9.562013987497577916e-03
-1.641198134881310944e-02,8.189785675401239917e-05,9.082650961221405694e-03
-1.656503984236081667e-02,-3.738219733539632772e-04,8.602269917901708696e-03
-1.671868116832322254e-02,-8.298640819366931431e-04,8.120926298921304909e-03
-1.687273028544029191e-02,-1.286137727473934955e-03,7.638673021306316424e-03
-1.702700742267024281e-02,-1.742555586354818664e-03,7.155561336203916656e-03
-1.718133143404033253e-02,-2.199033379253409470e-03,6.671642172236882939e-03
-1.733552387411585460e-02,-2.655489342478181691e-03,6.186967715994043382e-03
-1.748941300268531951e-02,-3.111843605831943194e-03,5.701592954921300138e-03
-1.764283705758097620e-02,-3.568017536746945217e-03,5.215576970899978015e-03
-1.779564623584657668e-02,-4.023933127835388479e-03,4.728983801488277627e-03
-1.794770280527650114e-02,-4.479512539866753462e-03,4.241882663766037564e-03
-1.809887894077815557e-02,-4.934677917138349801e-03,3.754347387363340949e-03
-1.824905255316549429e-02,-5.389351520664914519e-03,3.266455135944937305e-03
-1.839810236293287077e-02,-5.843456092195983831e-03,2.778284831558265611e-03
-1.854590405348031240e-02,-6.296915250580778500e-03,2.289915887919102833e-03
-1.869232889037397705e-02,-6.749653717216794191e-03,1.801427710175530772e-03
-1.883724484805970531e-02,-7.201597283459329479e-03,1.312899986541084252e-03
-1.898051893610632618e-02,-7.652672592624656933e-03,8.244133714016346759e-04
-1.912201900632809481e-02,-8.102806903160106322e-03,3.360500292544157941e-04
-1.926150185451554545e-02,-8.551919234827426441e-03,-1.521156958008973437e-04
-1.939906091472615168e-02,-8.999955689153432692e-03,-6.399798173481463515e-04
-1.953445176910035413e-02,-9.446836099571254142e-03,-1.127465930029568353e-03
-1.966753974687691572e-02,-9.892490087500871443e-03,-1.614487581067386435e-03
-1.979818731056287584e-02,-1.033684798826892126e-02,-2.100957902234100450e-03
-1.992625393255298069e-02,-1.077984081868926802e-02,-2.586789633868664950e-03
-2.005159598274132079e-02,-1.122140026257803513e-02,-3.071895173682274993e-03
-2.017406647817782464e-02,-1.166145871290301395e-02,-3.556186717033497924e-03
-2.029351465745585920e-02,-1.209994937585252839e-02,-4.039576497107136288e-03
-2.040978535836356772e-02,-1.253680642472607132e-02,-4.521977110772068542e-03
-2.052271829827432420e-02,-1.297196518053714276e-02,-5.003301887111288870e-03
-2.063214768412210617e-02,-1.340536226000460518e-02,-5.483465174924116725e-03
-2.073790288048903141e-02,-1.383693556726164897e-02,-5.962382325200903110e-03
-2.083981074873706568e-02,-1.426662396383000797e-02,-6.439969128588809988e-03
-2.093769961459843870e-02,-1.469436649992633681e-02,-6.916140613900730039e-03
-2.103140397173114753e-02,-1.512010124157708857e-02,-7.390809379931473355e-03
-2.112076856359742724e-02,-1.554376390719745815e-02,-7.863883864833318138e-03
-2.120565072028914033e-02,-1.596528661977197894e-02,-8.335267004234828137e-03
-2.128592057843239904e-02,-1.638459702705419296e-02,-8.804855564142760604e-03
-2.136145958753119661e-02,-1.680161788700118564e-02,-9.272540173021752430e-03
-2.143215812600621911e-02,-1.721626706382754779e-02,-9.738205875066491268e-03
-2.149791308620326719e-02,-1.762845780265612228e-02,-1.020173295522247559e-02
-2.155862612903107142e-02,-1.803809913675623322e-02,-1.066299780374634770e-02
-2.161420307218906572e-02,-1.844509627998719425e-02,-1.112187362045319317e-02
-2.166455451745340210e-02,-1.884935085584087122e-02,-1.157823079602987582e-02
-2.170959732156563585e-02,-1.925076085685741012e-02,-1.203193690137119992e-02
-2.174925606207049958e-02,-1.964922034654362215e-02,-1.248285638524607166e-02
-2.178346358219796983e-02,-2.004461906067797616e-02,-1.293085024113790199e-02
-2.181216017390743764e-02,-2.043684212523250165e-02,-1.337577592154760853e-02
-2.183529171166088273e-02,-2.082577001989671661e-02,-1.381748760843118373e-02
-2.185280756792291890e-02,-2.121127874316432182e-02,-1.425583671049175660e-02
-2.186443545455922510e-02,-2.159323843765410811e-02,-1.469069131763924008e-02
-2.187057515875827016e-02,-2.197152008814194646e-02,-1.512186082902566148e-02
-2.187095660398096289e-02,-2.234598540032670111e-02,-1.554920936832759198e-02
-2.186553422861881382e-02,-2.271649396234780294e-02,-1.597258071291790538e-02
-2.185426314016571808e-02,-2.308290162891500630e-02,-1.639181741493176553e-02
-2.183709870001184633e-02,-2.344506081211962523e-02,-1.680676125169417584e-02
-2.181399590798294152e-02,-2.380282079529566497e-02,-1.721725372230235168e-02
-2.178490866056160408e-02,-2.415602806250993773e-02,-1.762313657767591163e-02
-2.174978928268456874e-02,-2.450452665811024555e-02,-1.802425236532642638e-02
-2.170858914376636029e-02,-2.484815849310327562e-02,-1.842044481519800048e-02
-2.166126115925859699e-02,-2.518676335788834486e-02,-1.881155870365516097e-02
-2.160776419051014044e-02,-2.552017837390195554e-02,-1.919743886521704107e-02
-2.154806812158474930e-02,-2.584823684353895756e-02,-1.957792839685420366e-02
-2.148215763221361652e-02,-2.617076682888509753e-02,-1.995286661210907142e-02
-2.141003316695808123e-02,-2.648759002239026161e-02,-2.032208754754905727e-02
-2.133170914997151515e-02,-2.679852136191093748e-02,-2.068541956422772360e-02
-2.124721104634144653e-02,-2.710336946051940255e-02,-2.104268599145314028e-02
-2.115657331079089098e-02,-2.740193755670587705e-02,-2.139370627275188896e-02
-2.105983937013011439e-02,-2.769402458630866593e-02,-2.173829701783602103e-02
-2.095706337242144238e-02,-2.797942612923674799e-02,-2.207627267456948456e-02
-2.084831256378339229e-02,-2.825793518858435438e-02,-2.240744587304369789e-02
-2.073366922717084782e-02,-2.852934284168139045e-02,-2.273162760109526809e-02
-2.061323169987061207e-02,-2.879343877046396105e-02,-2.304862728610806988e-02
-2.048711441028927549e-02,-2.905001166185265660e-02,-2.335825279925250048e-02
-2.035544693170132646e-02,-2.929884953671973991e-02,-2.366031047478642235e-02
-2.021837205648860381e-02,-2.953974014556179362e-02,-2.395460533214181786e-02
-2.007604315152980087e-02,-2.977247154745199520e-02,-2.424094163061106533e-02
-1.992862141944503826e-02,-2.999683286435786411e-02,-2.451912368384820406e-02
-1.977627374685621275e-02,-3.021261509749031959e-02,-2.478895671156969294e-02
-1.961917141333910722e-02,-3.041961191158909505e-02,-2.505024756712931344e-02
-1.945729415027038986e-02,-3.061761480219211962e-02,-2.530283155914588022e-02
-1.929121063679470338e-02,-3.080643581613647097e-02,-2.554646885465275408e-02
-1.912090608992129959e-02,-3.098587632970717376e-02,-2.578100113344324734e-02
-1.894656260178363000e-02,-3.115574887270662618e-02,-2.600624899416873262e-02
-1.876836280244945088e-02,-3.131587278679352770e-02,-2.622203853069160484e-02
-1.858648866334818711e-02,-3.146607492349780266e-02,-2.642820212807193633e-02
-1.840112039376864267e-02,-3.160619038288381422e-02,-2.662457933576492866e-02
-1.821243627126350323e-02,-3.173606334156263420e-02,-2.681101769982123864e-02
-1.802061441058017827e-02,-3.185554779037264028e-02,-2.698737309972039020e-02
-1.782583661034012334e-02,-3.196450782967452664e-02,-2.715350907508697412e-02
-1.762829282419692278e-02,-3.206281727046760011e-02,-2.730929508602690514e-02
-1.742818377869850138e-02,-3.215035866373139317e-02,-2.745460438168201289e-02
-1.722571998237462654e-02,-3.222702228067086949e-02,-2.758931256352446793e-02
-1.702111764695513063e-02,-3.229270569107006716e-02,-2.771329761545721082e-02
-1.681459421080314792e-02,-3.234731432666260176e-02,-2.782644131615089750e-02
-1.660636646567779234e-02,-3.239076293913531468e-02,-2.792863118860341651e-02
-1.639665246540688431e-02,-3.242297747196198898e-02,-2.801976201461792160e-02
-1.618567590976426052e-02,-3.244389677346046219e-02,-2.809973643757994119e-02
-1.597367043548326287e-02,-3.245347377583335247e-02,-2.816846481508486835e-02
