6.12323e-18	-0.0752137	0.0659007
0.000436634	-0.0752129	0.0659001
0.00087326	-0.0752108	0.0658982
0.00130987	-0.0752072	0.0658951
0.00174645	-0.0752022	0.0658907
0.002183	-0.0751957	0.065885
0.00261951	-0.0751879	0.0658781
0.00305597	-0.0751785	0.0658699
0.00349237	-0.0751678	0.0658605
0.00392871	-0.0751556	0.0658498
0.00436497	-0.075142	0.0658379
0.00480114	-0.0751269	0.0658247
0.00523723	-0.0751104	0.0658103
0.00567321	-0.0750925	0.0657946
0.00610909	-0.0750732	0.0657776
0.00654485	-0.0750524	0.0657594
0.00698049	-0.0750302	0.06574
0.00741599	-0.0750066	0.0657193
0.00785135	-0.0749815	0.0656973
0.00828656	-0.074955	0.0656741
0.00872162	-0.0749271	0.0656496
0.0091565	-0.0748977	0.0656239
0.00959122	-0.0748669	0.0655969
0.0100257	-0.0748347	0.0655687
0.0104601	-0.0748011	0.0655392
0.0108942	-0.074766	0.0655085
0.0113282	-0.0747295	0.0654765
0.0117619	-0.0746916	0.0654433
0.0121954	-0.0746523	0.0654088
0.0126286	-0.0746115	0.0653731
0.0130616	-0.0745693	0.0653361
0.0134944	-0.0745257	0.0652979
0.0139269	-0.0744807	0.0652585
0.0143592	-0.0744342	0.0652178
0.0147911	-0.0743864	0.0651759
0.0152228	-0.0743371	0.0651327
0.0156542	-0.0742864	0.0650882
0.0160853	-0.0742343	0.0650426
0.0165161	-0.0741807	0.0649957
0.0169466	-0.0741258	0.0649475
0.0173768	-0.0740694	0.0648982
0.0178066	-0.0740116	0.0648475
0.0182361	-0.0739525	0.0647957
0.0186652	-0.0738919	0.0647426
0.019094	-0.0738299	0.0646883
0.0195224	-0.0737665	0.0646327
0.0199505	-0.0737016	0.0645759
0.0203781	-0.0736354	0.0645179
0.0208054	-0.0735678	0.0644586
0.0212323	-0.0734988	0.0643982
0.0216588	-0.0734283	0.0643364
0.0220848	-0.0733565	0.0642735
0.0225105	-0.0732833	0.0642094
0.0229357	-0.0732086	0.064144
0.0233605	-0.0731326	0.0640774
0.0237848	-0.0730552	0.0640095
0.0242087	-0.0729764	0.0639405
0.0246321	-0.0728962	0.0638702
0.025055	-0.0728146	0.0637987
0.0254775	-0.0727316	0.063726
0.0258995	-0.0726473	0.0636521
0.026321	-0.0725615	0.063577
0.026742	-0.0724744	0.0635006
0.0271624	-0.0723859	0.0634231
0.0275824	-0.072296	0.0633443
0.0280018	-0.0722047	0.0632643
0.0284207	-0.0721121	0.0631832
0.0288391	-0.072018	0.0631008
0.0292569	-0.0719226	0.0630172
0.0296741	-0.0718259	0.0629324
0.0300908	-0.0717277	0.0628464
0.0305069	-0.0716282	0.0627592
0.0309225	-0.0715274	0.0626709
0.0313374	-0.0714251	0.0625813
0.0317517	-0.0713215	0.0624905
0.0321655	-0.0712166	0.0623986
0.0325786	-0.0711103	0.0623054
0.0329911	-0.0710026	0.0622111
0.033403	-0.0708936	0.0621155
0.0338142	-0.0707832	0.0620188
0.0342248	-0.0706715	0.061921
0.0346347	-0.0705584	0.0618219
0.035044	-0.070444	0.0617216
0.0354526	-0.0703282	0.0616202
0.0358606	-0.0702111	0.0615176
0.0362678	-0.0700927	0.0614138
0.0366744	-0.0699729	0.0613089
0.0370802	-0.0698518	0.0612028
0.0374854	-0.0697294	0.0610955
0.0378898	-0.0696056	0.060987
0.0382936	-0.0694805	0.0608774
0.0386965	-0.0693541	0.0607667
0.0390988	-0.0692263	0.0606547
0.0395003	-0.0690973	0.0605417
0.039901	-0.0689669	0.0604274
0.040301	-0.0688352	0.060312
0.0407003	-0.0687022	0.0601955
0.0410987	-0.0685679	0.0600778
0.0414964	-0.0684322	0.059959
0.0418932	-0.0682953	0.059839
0.0422893	-0.0681571	0.0597179
0.0426846	-0.0680176	0.0595956
0.043079	-0.0678767	0.0594722
0.0434727	-0.0677346	0.0593477
0.0438655	-0.0675912	0.0592221
0.0442574	-0.0674465	0.0590953
0.0446485	-0.0673005	0.0589674
0.0450388	-0.0671532	0.0588383
0.0454282	-0.0670047	0.0587082
0.0458168	-0.0668548	0.0585769
0.0462044	-0.0667037	0.0584445
0.0465912	-0.0665514	0.058311
0.0469771	-0.0663977	0.0581764
0.0473621	-0.0662428	0.0580406
0.0477463	-0.0660866	0.0579038
0.0481294	-0.0659292	0.0577659
0.0485117	-0.0657705	0.0576268
0.0488931	-0.0656106	0.0574867
0.0492735	-0.0654494	0.0573455
0.049653	-0.0652869	0.0572031
0.0500315	-0.0651233	0.0570597
0.0504091	-0.0649583	0.0569152
0.0507857	-0.0647922	0.0567696
0.0511614	-0.0646248	0.0566229
0.051536	-0.0644561	0.0564752
0.0519097	-0.0642863	0.0563263
0.0522824	-0.0641152	0.0561764
0.0526541	-0.0639429	0.0560255
0.0530248	-0.0637693	0.0558734
0.0533945	-0.0635946	0.0557203
0.0537632	-0.0634186	0.0555661
0.0541309	-0.0632415	0.0554109
0.0544975	-0.0630631	0.0552546
0.054863	-0.0628835	0.0550973
0.0552276	-0.0627027	0.0549389
0.0555911	-0.0625208	0.0547795
0.0559535	-0.0623376	0.054619
0.0563148	-0.0621533	0.0544574
0.0566751	-0.0619677	0.0542949
0.0570343	-0.061781	0.0541313
0.0573924	-0.0615931	0.0539667
0.0577494	-0.061404	0.053801
0.0581053	-0.0612138	0.0536343
0.0584602	-0.0610224	0.0534666
0.0588138	-0.0608298	0.0532979
0.0591664	-0.0606361	0.0531281
0.0595179	-0.0604412	0.0529574
0.0598682	-0.0602452	0.0527856
0.0602173	-0.060048	0.0526129
0.0605654	-0.0598497	0.0524391
0.0609122	-0.0596502	0.0522643
0.0612579	-0.0594496	0.0520885
0.0616025	-0.0592478	0.0519118
0.0619458	-0.059045	0.051734
0.062288	-0.058841	0.0515553
0.062629	-0.0586358	0.0513756
0.0629688	-0.0584296	0.0511949
0.0633074	-0.0582222	0.0510132
0.0636448	-0.0580138	0.0508305
0.063981	-0.0578042	0.0506469
0.0643159	-0.0575935	0.0504623
0.0646496	-0.0573818	0.0502768
0.0649821	-0.0571689	0.0500903
0.0653134	-0.056955	0.0499028
0.0656434	-0.0567399	0.0497144
0.0659722	-0.0565238	0.049525
0.0662997	-0.0563066	0.0493347
0.0666259	-0.0560883	0.0491435
0.0669509	-0.055869	0.0489513
0.0672746	-0.0556486	0.0487582
0.067597	-0.0554271	0.0485642
0.0679181	-0.0552046	0.0483692
0.068238	-0.054981	0.0481733
0.0685565	-0.0547564	0.0479765
0.0688737	-0.0545307	0.0477788
0.0691896	-0.054304	0.0475801
0.0695042	-0.0540763	0.0473806
0.0698175	-0.0538475	0.0471801
